name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2011-07-18T00:00:00,13,13,9.9,81.55,0,0,,,,,14.3,245,1009.8,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T01:00:00,12.6,12.6,9.8,82.66,0,0,,,,,14,242,1009.8,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T02:00:00,11.7,11.7,9.3,84.95,0.57,100,rain,,,41.4,10.1,261,1009.8,0,,0,,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T03:00:00,12,12,9.6,85.42,0,0,,,,,5.8,232,1009.4,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T04:00:00,12,12,10,87.5,0,0,,,,,9,253,1009.2,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T05:00:00,11.3,11.3,9.8,90.09,0,0,,,,,8.4,251,1008.8,0,,0.2,0,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T06:00:00,10.7,10.7,9.9,94.94,0,0,,,,,5.6,172,1009,0,,42.5,0.2,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T07:00:00,12,12,10.2,89.13,0,0,,,,,9.3,259,1008.9,0,,174.6,0.6,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T08:00:00,12.8,12.8,9.4,79.61,0.13,100,rain,,,25.4,12.9,259,1009,2.3,16,305.9,1.1,3,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T09:00:00,13.5,13.5,8.2,70.26,0,0,,,,,16.3,243,1009.2,0,,404.8,1.5,4,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T10:00:00,15.7,15.7,9.1,64.94,0,0,,,,,18,246,1008.5,0,,491.5,1.8,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T11:00:00,16,16,8.7,61.81,0,0,,,,38.2,18.4,226,1008.5,0,,565.8,2,6,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T12:00:00,15.4,15.4,9.2,66.25,0,0,,,,,16.7,226,1008.8,0,,717,2.6,7,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T13:00:00,16.8,16.8,8.1,56.27,0,0,,,,,23.7,220,1008.5,0,,820.8,3,8,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T14:00:00,17.2,17.2,8.7,57.54,0.13,100,rain,,,42.8,22.5,228,1008.3,0,,809.5,2.9,8,,Rain,rain,"06606099999,06605099999,06612099999,06636099999"
Gampelen,2011-07-18T15:00:00,16.1,16.1,10.1,67.63,0,0,,,,,15,270,1008.5,0,,743.5,2.7,7,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T16:00:00,15.9,15.9,9.2,64.67,0,0,,,,,21.5,284,1008.6,0,,640.8,2.3,6,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T17:00:00,16.1,16.1,9.6,65.25,0,0,,,,,11.7,212,1008.3,0,,515.8,1.9,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T18:00:00,18.6,18.6,7.7,49.04,0,0,,,,,16.8,236,1007.3,0,,369.3,1.3,4,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T19:00:00,18.5,18.5,5.6,42.77,0,0,,,,,18,236,1007.1,0,,164.1,0.6,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T20:00:00,17.1,17.1,5.7,46.99,0.24,100,rain,,,41.2,13,263,1007,0.8,24,64.8,0.2,1,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T21:00:00,14.2,14.2,7.1,62.37,0,0,,,,,7.3,285,1007.6,0,,0.7,0,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T22:00:00,11.5,11.5,8.3,81.15,0,0,,,,,4.9,177,1008.7,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-18T23:00:00,10.6,10.6,8,83.92,0,0,,,,14.8,4.2,315,1009,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T00:00:00,9.9,9.6,7.6,85.52,0,0,,,,,5.5,360,1008.9,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T01:00:00,9.8,9,7.2,84.21,0,0,,,,,6.6,344,1008.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T02:00:00,10.5,10.5,7.3,80.27,0,0,,,,18.7,9.1,10,1007.8,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T03:00:00,10.4,10.4,7.3,81.08,0,0,,,,,9,34,1007.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T04:00:00,10.1,10.1,7.3,82.57,0,0,,,,,7.1,46,1006.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T05:00:00,9.2,9.2,7.5,89.46,0,0,,,,,4.7,75,1006.2,0,,0.1,0,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T06:00:00,8,8,7.1,94.17,0,0,,,,,2.7,291,1006.3,0,,44.7,0.2,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T07:00:00,9.5,9.5,8.6,93.81,0,0,,,,,3.5,246,1005.7,0,,105.8,0.4,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T08:00:00,12.4,12.4,10.2,86.62,0,0,,,,15.7,4.7,341,1005.5,2,30,196,0.7,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T09:00:00,13.1,13.1,9.7,79.58,0,0,,,,,6.1,107,1005,0,,260.3,0.9,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T10:00:00,14.2,14.2,10.2,76.66,0,0,,,,,6.5,198,1005,0,,249.1,0.9,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T11:00:00,15,15,10,72.09,0,0,,,,,7.7,198,1004.8,0,,220.4,0.8,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T12:00:00,15.7,15.7,10.2,69.76,0,0,,,,,8.4,214,1004.9,0,,322.3,1.2,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T13:00:00,16.4,16.4,9.7,64.84,0,0,,,,,10.3,223,1005,0,,255.6,0.9,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T14:00:00,14.3,14.3,10.7,79.17,0.01,100,rain,,,29.3,16.8,239,1005.6,0,,205.1,0.7,2,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T15:00:00,13.3,13.3,12,91.55,0,0,,,,,13,218,1005.8,0,,209.1,0.8,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T16:00:00,13.3,13.3,11.5,88.87,0,0,,,,,7.5,231,1006.2,0,,214.3,0.8,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T17:00:00,13,13,11.6,91.17,0,0,,,,,6.4,209,1006.4,0,,237.3,0.9,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T18:00:00,13.6,13.6,11.9,89.3,0,0,,,,,5.1,14,1006.3,0,,157.4,0.6,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T19:00:00,13,13,11.4,90.34,0,0,,,,,6.2,256,1006.8,0,,72.7,0.3,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T20:00:00,13.8,13.8,10.8,82.54,2.75,100,rain,,,37,13.3,255,1007.4,2.5,21,20.6,0.1,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T21:00:00,12.8,12.8,8.8,76.96,0,0,,,,,19.2,261,1008.4,0,,0.2,0,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T22:00:00,12.4,12.4,8.6,77.67,0,0,,,,,18.6,252,1009.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-19T23:00:00,12.2,12.2,8.1,76.04,0,0,,,,39.6,20,245,1009.7,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T00:00:00,12.3,12.3,7.4,71.84,0,0,,,,,19,253,1009.9,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T01:00:00,12.3,12.3,7.4,72.07,0,0,,,,,16.8,252,1010.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T02:00:00,11.7,11.7,8.4,80.18,0.08,100,rain,,,39.8,19.9,253,1010.1,0,,0,,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T03:00:00,11.2,11.2,9.2,87.27,0,0,,,,,19.3,249,1010.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T04:00:00,11,11,9.6,90.88,0,0,,,,,22.3,246,1010.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T05:00:00,11.3,11.3,10,92.21,0,0,,,,,19.3,248,1010.4,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T06:00:00,11.5,11.5,10,90.23,0,0,,,,,17,244,1010.8,0,,31.7,0.1,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T07:00:00,11.8,11.8,10.2,89.71,0,0,,,,,17.4,248,1011.1,0,,122.5,0.4,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T08:00:00,11.9,11.9,10.2,89.48,0.91,100,rain,,,44.4,19.7,242,1011.5,2.5,1,247.3,0.9,2,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T09:00:00,11.9,11.9,10.8,92.62,0,0,,,,,18.9,241,1012,0,,358.3,1.3,4,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T10:00:00,12.2,12.2,10.7,90.29,0,0,,,,,18,247,1012.2,0,,451.4,1.6,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T11:00:00,13.1,13.1,10.8,85.97,0,0,,,,,18.8,240,1012.3,0,,509.3,1.8,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T12:00:00,14.7,14.7,10.8,77.77,0,0,,,,,17.3,234,1012.2,0,,590.8,2.1,6,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T13:00:00,15.2,15.2,10.4,73.12,0,0,,,,,15.4,238,1012.3,0,,650.5,2.3,7,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T14:00:00,15.9,15.9,8.9,63.09,0.16,100,rain,,,,13.6,258,1012.2,2.3,21,647.8,2.3,6,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T15:00:00,15.5,15.5,9.8,68.95,0,0,,,,,15.6,239,1012.5,0,,699,2.5,7,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T16:00:00,16.3,16.3,10,66.29,0,0,,,,,14.3,244,1012.3,0,,612.8,2.2,6,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T17:00:00,14.5,14.5,12.1,85.46,0,0,,,,38,14.2,228,1013.2,0,,476.6,1.7,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T18:00:00,16,16,10.7,70.99,0,0,,,,,16,246,1012.7,0,,287.1,1,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T19:00:00,15.7,15.7,10.5,70.98,0,0,,,,,8.6,245,1012.5,0,,101.5,0.4,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T20:00:00,13.9,13.9,12,88.36,0.71,100,rain,,,38,5.1,261,1013.1,2,16,36.9,0.1,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T21:00:00,13.6,13.6,11.9,89.02,0,0,,,,,4,264,1013.1,0,,0.3,0,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T22:00:00,12.8,12.8,11.7,93.12,0,0,,,,,3.5,279,1013.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-20T23:00:00,12.1,12.1,11.4,95.68,0,0,,,,12.7,2.4,268,1013.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T00:00:00,11.8,11.8,11.1,95.36,0,0,,,,,2.9,277,1013.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T01:00:00,10.3,10.3,9.6,95.53,0,0,,,,,3.1,75,1013.7,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T02:00:00,10.3,10.3,9.9,97.02,0,0,,,,12.8,3.2,112,1013.2,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T03:00:00,10.6,10.6,10.1,96.78,0,0,,,,,3.9,58,1012.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T04:00:00,11.1,11.1,10.6,96.74,0,0,,,,,5.1,71,1012.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T05:00:00,11.3,11.3,10.8,96.81,0,0,,,,,4.4,148,1011.6,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T06:00:00,11.6,11.6,11.3,97.69,0,0,,,,,4.4,42,1011.3,0,,27.3,0.1,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T07:00:00,12,12,11.4,95.79,0,0,,,,,3.7,351,1011,0,,88.6,0.3,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T08:00:00,12.5,12.5,11.5,93.75,0.22,100,rain,,,11.1,4,191,1010.8,0,,131.6,0.5,1,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T09:00:00,12.2,12.2,12,98.1,0,0,,,,,4.4,265,1010.8,0,,191.1,0.7,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T10:00:00,12.4,12.4,12,97.06,0,0,,,,,7.9,281,1011,0,,257.4,0.9,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T11:00:00,13.4,13.4,12.4,93.93,0,0,,,,,10.8,231,1011,0,,315.5,1.1,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T12:00:00,13.9,13.9,12.5,91.59,0,0,,,,,14.3,238,1010.9,0,,476.1,1.7,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T13:00:00,14.5,14.5,13.1,91.32,0,0,,,,,11.9,236,1010.8,0,,723.5,2.6,7,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T14:00:00,15.8,15.8,13.2,84.76,4.69,100,rain,,,34.8,18.5,234,1010.6,2.3,24,771,2.8,8,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T15:00:00,15.6,15.6,13.5,87.39,0,0,,,,,16,220,1011,0,,733.8,2.6,7,,Clear,clear-day,"06606099999,06605099999,06604099999,06636099999"
Gampelen,2011-07-21T16:00:00,18,18,13.5,74.6,0,0,,,,,11.8,223,1010.2,0,,629.3,2.3,6,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-07-21T17:00:00,19.1,19.1,11.7,62.34,0,0,,,,,16.4,232,1009.5,0,,493.1,1.8,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
