name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2022-01-02T00:00:00,2.9,2.9,-1.7,72.06,0,,,,,7.1,3.5,282,1029.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T01:00:00,2.7,2.7,-1.3,74.65,0,,,,,10.5,3.2,315,1029.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T02:00:00,2.3,2.3,-1.5,76.31,0,,,,,8.6,3,303,1029,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T03:00:00,2.2,2.2,-1.9,74.28,0,,,,,7.6,4,317,1028.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T04:00:00,1.7,1.7,-1.9,76.95,0,,,,,9.4,4.5,336,1028.3,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T05:00:00,1.4,-0.4,-2.2,77.3,0,,,,,11.2,5.9,45,1027.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T06:00:00,1.4,0.1,-1.7,79.4,0.06,,,,,12,5,54,1027.3,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T07:00:00,2.4,0.7,-2.1,72.21,0,,,,,13.1,6.1,302,1027.3,5.7,70,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T08:00:00,2.5,0.7,-1.8,73.41,0,,,,,13.2,6.4,282,1026.9,0,,7,0,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999,E5758"
Gampelen,2022-01-02T09:00:00,2.9,0.9,-1.4,73.61,0,,,,,14,7.1,288,1027,0,,39,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T10:00:00,4,2.1,-0.6,72.04,0,,,,,17.8,7.5,310,1027.1,0,,60,0.2,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T11:00:00,4.7,2.9,0.7,75.13,0,,,,,17,7.6,310,1027.6,0,,313,1.1,3,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T12:00:00,5.6,4.1,1.7,76.38,0,,,,,17.1,7.1,263,1026.8,0,,135,0.5,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T13:00:00,6.9,6,3,76.63,0,,,,,20,5.6,249,1025.8,15.1,70,234,0.8,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T14:00:00,7.2,6.2,3.4,76.58,0,,,,,14.3,6.4,302,1025,0,,40,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T15:00:00,8.1,7,4.4,77.03,0,,,,,14.9,7.4,235,1024.3,0,,26,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T16:00:00,8.6,7,4.1,73.41,0,,,,,17,9.8,224,1024.1,0,,18,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T17:00:00,8,6.6,3.5,73.28,0,,,,,17.2,8.4,291,1024,0,,13,0,0,,Clear,clear-night,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T18:00:00,8.4,7.2,3.1,69.35,0,,,,,14.3,7.8,217,1024.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-01-02T19:00:00,8.3,6.5,2.7,67.74,0,,,,,20.1,10.9,250,1024.2,15.1,70,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
