name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2021-09-12T00:00:00,15,15,9.7,70.74,0,,,,,,2.9,68,1019.6,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T01:00:00,14.1,14.1,9.7,75.13,0,,,,,,4.3,30,1019.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T02:00:00,13,13,10.4,84.2,0,,,,,,5.9,278,1019.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T03:00:00,13,13,10.5,84.44,0,,,,,,3.6,52,1019.5,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999"
Gampelen,2021-09-12T04:00:00,12.3,12.3,10.9,91.53,0,,,,,,3.1,47,1019.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999"
Gampelen,2021-09-12T05:00:00,11.6,11.6,10.5,92.93,0,,,,,,3.8,336,1019.5,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T06:00:00,12.3,12.3,11.4,94.16,0,,,,,,4,34,1019.2,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999"
Gampelen,2021-09-12T07:00:00,12.1,12.1,11.3,95.12,0,,,,,,3.5,294,1019.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999"
Gampelen,2021-09-12T08:00:00,12.9,12.9,12,94.47,0,,,,,,3.4,31,1019.5,17,30,26,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T09:00:00,14.1,14.1,12.3,88.77,0,,,,,,5.4,120,1019.2,0,,264,1,3,,Clear,clear-day,"06605099999,E1213,06604099999"
Gampelen,2021-09-12T10:00:00,16.3,16.3,13.1,81.2,0,,,,,,7.7,94,1018.9,0,,434,1.6,4,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T11:00:00,17.4,17.4,12.8,74.39,0,,,,,,7.1,105,1019,0,,591,2.1,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T12:00:00,18.7,18.7,13.2,70.75,0,,,,,,8.5,97,1018.4,0,,694,2.5,7,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T13:00:00,19.5,19.5,13.4,67.94,0,,,,,,8.8,101,1017.6,0,,236,0.8,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T14:00:00,20.5,20.5,13.7,64.9,0,,,,,,10,97,1016.9,7.6,40,809,2.9,8,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T15:00:00,21.3,21.3,13.7,61.74,0,,,,,,10,48,1016.1,0,,216,0.8,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T16:00:00,21.7,21.7,13.1,58.09,0,,,,,,8.2,52,1015.5,0,,596,2.1,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-09-12T17:00:00,21.6,21.6,13.3,59.21,0,,,,,,8.3,110,1015.2,0,,411,1.5,4,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
