name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2022-02-23T00:00:00,5.4,2.6,2.4,80.9,0,0,,0,0.9,23.8,13.1,259,1028.6,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T01:00:00,5.1,2.5,2.5,83.14,0,0,,0,0.3,32.4,11.6,224,1028.4,0,24.1,,,,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T02:00:00,5.3,3.5,2.7,83.48,0.01,100,rain,0,0.3,19.7,8.2,255,1028.4,0,24.1,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T03:00:00,4.8,3.5,2.5,85.23,0.07,100,rain,0,0.3,15.2,5.9,274,1028.3,0,15.4,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T04:00:00,4.9,4.9,3,88.01,0.03,100,rain,0,0.2,19.9,4.1,266,1028.4,0,20.5,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T05:00:00,4.1,2.7,3.4,95.07,0.04,100,rain,0,0.2,11.8,5.9,265,1028.8,0,24.1,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T06:00:00,4.1,4.1,3.5,95.61,0.21,100,rain,0,0.2,8.4,2.4,331,1029.2,0,23.7,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T07:00:00,4.2,2.8,3.9,97.92,0.05,100,rain,0,0.2,20,6,11,1029.4,18.9,15,,,,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T08:00:00,4.2,3.1,4,98.34,0.01,100,rain,0,0.2,11.3,5.2,62,1029.7,0,23.1,6,0,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T09:00:00,5.3,5.3,4,91.31,0,0,,0,0.2,8,4.3,51,1029.5,0,23.2,70,0.3,1,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T10:00:00,5.5,4.2,3.3,86.02,0,0,,0,0.2,12.9,6.1,81,1029.5,0,24.1,394,1.4,4,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T11:00:00,6.8,5.6,3.4,78.88,0,0,rain,0,0.2,13.8,6.9,93,1028.7,0,24.1,297,1.1,3,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T12:00:00,7.7,6.7,3.9,77.03,0,0,rain,0,0.2,13.4,6.5,91,1028.3,0,23.8,654,2.4,7,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T13:00:00,8.8,7.6,4.1,72.14,0,0,,0,0.2,15,8,72,1027.3,9.4,70,248,0.9,2,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T14:00:00,9.3,8.8,3.4,66.68,0,0,,0,0.1,13.2,5.3,83,1026.2,0,24.1,381,1.4,4,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T15:00:00,9.5,8.7,3.5,65.93,0,0,,0,0.1,12.9,6.9,124,1025.7,0,24.1,462,1.7,5,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T16:00:00,9.8,8.9,3.1,62.75,0,0,,0,0.1,13.9,7.7,292,1025,0,24.1,98,0.4,1,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T17:00:00,9.3,8.4,2.6,62.72,0,0,,0,0.1,14.9,7.3,213,1024.9,0,24.1,40,0.1,0,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T18:00:00,8,8,2.8,69.73,0,0,,0,0.1,12.3,3.2,250,1024.6,0,24.1,5,0,0,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T19:00:00,6,6,2.1,76.02,0,0,,0,0.1,15.6,3.5,8,1024.8,1.9,70,,,,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T20:00:00,4.5,4.5,2.4,86.18,0,0,,0,0.1,8.6,3.1,232,1025.1,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T21:00:00,3.9,3.9,2,87.55,0,0,,0,0.1,7.8,4.4,295,1025.3,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T22:00:00,3,3,1.7,91.66,0,0,,0,0.1,9.1,3,168,1025.3,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-23T23:00:00,2.3,2.3,1.3,93.46,0,0,,0,0.1,8.3,3.1,298,1025.4,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T00:00:00,2.3,2.3,1.2,92.11,0,0,,0,0.1,9.1,3.4,331,1025.4,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T01:00:00,2.1,2.1,0.7,90.26,0,0,,0,0.2,10.5,3.9,187,1025.3,0,24.1,,,,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T02:00:00,1.1,1.1,0,92.05,0,0,,0,0.2,6.9,3.7,310,1025.2,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T03:00:00,0.5,0.5,-0.5,93.22,0,0,,0,0.2,6.5,3.8,322,1024.8,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T04:00:00,0.6,-0.9,-0.9,89.99,0,0,,0,0.2,9.9,5,309,1024.2,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T05:00:00,0.7,0.7,-0.8,89.26,0,0,,0,0.2,10.3,4.6,311,1023.3,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T06:00:00,0.1,0.1,-0.9,92.73,0,0,,0,0.2,6.9,3.5,317,1022.8,0,24.1,0,,0,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T07:00:00,0,0,-1.4,90.06,0,0,,0,0.2,10.4,4.7,328,1022.5,7.6,70,,,,10,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T08:00:00,0.3,-1.2,-1.9,85.36,0,0,,0,0.2,15,5,214,1022.9,0,24.1,9,0,0,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T09:00:00,1.1,-0.8,-0.4,89.62,0,0,,0,0.2,14.8,6.1,246,1023,0,24.1,121,0.4,1,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T10:00:00,3.3,0.7,1.6,88.72,0,0,,0,0.2,19.1,9.9,219,1022.3,0,24.1,197,0.7,2,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-24T11:00:00,4.1,1.6,2.8,91.41,0,0,,0,0.2,20.4,9.6,231,1021.8,0,24.1,206,0.7,2,10,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
