name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2015-05-12T00:00:00,15.3,15.3,9.5,68.37,0,0,,,,6,3.6,331,1023,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T01:00:00,14.1,14.1,9.4,73.59,0,0,,,,10,3.7,259,1023.4,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T02:00:00,13.3,13.3,9.7,78.75,0,0,,,,10.8,4.1,307,1023.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T03:00:00,12.8,12.8,9.6,80.93,0,0,,,,7,4,298,1023.2,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T04:00:00,12,12,8.6,79.77,0,0,,,,6.8,3,312,1023.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T05:00:00,11.6,11.6,8.2,79.79,0,0,,,,8,4.5,68,1023.4,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T06:00:00,10.7,10.7,7.8,82.34,0,0,,,,7,4.1,247,1023.7,0,,24,0.1,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T07:00:00,11.6,11.6,8.8,82.95,0,0,,,,7.9,4.4,236,1023.5,0,,123.8,0.4,1,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T08:00:00,13.4,13.4,10.5,82.46,0,0,,,,6.6,4.4,252,1023.2,7.6,70,266.4,1,3,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-05-12T09:00:00,15.4,15.4,10.5,72.34,0,0,,,,9.5,5.3,187,1022.9,0,,433.6,1.6,4,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
