name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2019-04-16T00:00:00,4.8,3.3,1.9,81.6,0,,,,,19.1,6.5,336,1018.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T01:00:00,5.1,5.1,2.9,85.78,0,,,,,9.3,4.4,18,1018.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T02:00:00,3.9,3.9,2.5,90.38,0,,,,,21.8,4.2,287,1018.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T03:00:00,3.3,2.1,1.9,90.54,0,,,,,10.9,5,279,1018.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T04:00:00,3.4,3.4,1.9,90.18,0,,,,,7.3,3.6,170,1019.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T05:00:00,3.7,3.7,2.3,90.05,0,,,,,11.6,2.8,61,1019,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T06:00:00,3.7,2.5,2.4,90.95,0,,,,,9.8,5.2,256,1019.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T07:00:00,4.1,4.1,3,92.33,0,,,,,8.1,4.5,254,1019.4,0,,8,0,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T08:00:00,4.8,4.8,3.5,91.23,0,,,,,12.1,4.4,279,1019.7,18.9,70,44,0.2,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T09:00:00,5.8,5.8,4.7,93.26,0,,,,,9.7,3.2,194,1019.6,0,,114,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T10:00:00,7.1,7.1,5.3,88.26,0,,,,,9.5,4.5,183,1019.4,0,,363,1.3,4,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T11:00:00,8.6,7.3,5.1,78.6,0,,,,,16.8,8.4,242,1019.3,0,,461,1.7,5,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T12:00:00,10,8.4,5.2,72.17,0,,,,,24.4,11.2,233,1018.8,0,,699,2.5,7,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T13:00:00,11.1,11.1,5.1,66.63,0,,,,,28.2,15.2,222,1018.2,0,,708,2.5,7,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T14:00:00,11.5,11.5,5.2,65.42,0,,,,,32.7,15.9,226,1018.2,18.9,60,618,2.2,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T15:00:00,10.9,10.9,5,67.04,0,,,,,34,18.9,225,1018.6,0,,346,1.2,3,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-04-16T16:00:00,11.2,11.2,5,65.46,0,,,,,34,19.9,222,1018.5,0,,204,0.7,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
