name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2022-02-17T00:00:00,7.5,3,7.2,97.64,0.12,100,rain,0,0.9,60.2,35.1,243,1015.5,0,0.1,0,,0,10,"Rain, Fog",rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T01:00:00,8,4.1,7.5,97.21,0.34,100,rain,0,0.8,65.2,28.1,243,1015.7,0,0.6,,,,10,"Rain, Fog",rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T02:00:00,8.2,4.1,7.7,96.45,0.35,100,rain,0,0.7,60.3,32.3,242,1015.6,0,24.1,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T03:00:00,8.1,3.8,7.6,96.4,0.26,100,rain,0,0.7,58.3,35.2,245,1015.3,0,15.4,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T04:00:00,8,3.7,7.5,96.73,0.29,100,rain,0,0.6,62.7,32.8,239,1014.5,0,23.4,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T05:00:00,8,3.8,7.5,96.77,1.74,100,rain,0,0.6,59.8,32.6,231,1014.4,0,8.7,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T06:00:00,8.3,4,7.9,96.93,0.28,100,rain,0,0.6,64,36.3,230,1014.7,0,20.6,0,,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T07:00:00,8.3,3.9,7.7,95.96,0.03,100,rain,0,0.4,69.6,36.5,225,1014.6,0,1,,,,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T08:00:00,8.9,5,7.7,92.26,0.01,100,rain,0,0.4,64.5,32.8,217,1014.7,0,11.4,16,0.1,0,10,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999,E5758"
Gampelen,2022-02-17T09:00:00,9.3,5.5,7.1,86.5,0,0,,0,0.4,64.6,31.6,226,1015.3,0,24.1,39,0.1,0,10,Clear,wind,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T10:00:00,9.5,6,6.9,83.52,0.01,100,rain,0,0.3,67.2,30.4,227,1015.9,0,24.1,67,0.2,1,10,Rain,rain,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T11:00:00,10,10,6.5,79.07,0.04,100,rain,0,0.3,60.1,33.9,223,1016.1,0,24.1,84,0.3,1,10,Rain,rain,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2022-02-17T12:00:00,9.6,6.1,7.1,84.58,0.07,100,rain,0,0.3,67.1,28,234,1017,0,24.1,244,0.9,2,10,Rain,rain,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
