name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2021-12-22T00:00:00,-2.6,-6,-4.7,85.72,0,,,,,12.8,8.5,358,1026.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T01:00:00,-2.7,-5.9,-4.8,85.92,0,,,,,17.3,7.9,354,1026.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T02:00:00,-2.7,-6.1,-5.2,83.32,0,,,,,15,8.5,2,1026.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T03:00:00,-2.7,-5.6,-5.2,83.14,0,,,,,14.1,7,32,1026.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T04:00:00,-2.8,-5.5,-5.2,83.37,0,,,,,15.1,6.8,15,1026.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T05:00:00,-2.9,-6.3,-5.4,82.94,0,,,,,11.7,8.3,13,1027,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T06:00:00,-3,-6.5,-5.8,80.99,0,,,,,15.3,8.9,5,1027,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T07:00:00,-3,-6.3,-5.5,83.02,0,,,,1,16.2,8.1,358,1027.1,0,0,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T08:00:00,-3,-6.6,-5.4,83.92,0,,,,,16.3,9,356,1027.3,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-12-22T09:00:00,-2.9,-6.1,-5.6,82,0,,,,,16.3,7.9,1,1027.7,0,,21,0.1,0,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,E5976,06636099999"
