name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2011-10-08T00:00:00,7,6.1,5.9,92.91,0,0,,,,,6,199,1022.2,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T01:00:00,7.2,4.8,4.8,84.46,0,0,,,,,13.1,241,1021.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T02:00:00,6.9,5.4,4.9,86.97,0.78,100,rain,,,33.5,8.3,260,1021.5,0,,0,,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T03:00:00,7.1,5.4,5.1,87.23,0,0,,,,,9.1,276,1021.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T04:00:00,7.1,4.9,5.6,90.42,0,0,,,,,11.8,259,1021.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T05:00:00,7.7,5.5,5.4,85.73,0,0,,,,,11.8,255,1021.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T06:00:00,7.8,4.9,5.5,85.46,0,0,,,,,17,253,1021.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T07:00:00,7.8,4.9,5.2,84.08,0,0,,,,31.1,17.1,260,1020.9,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T08:00:00,7.5,4.4,5.7,88.25,0.35,100,rain,,,34.3,18.9,244,1020.8,2.5,4,8.5,0,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T09:00:00,7.4,4.5,5.6,88.11,0,0,,,,,16.6,265,1020.5,0,,27.1,0.1,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T10:00:00,8,5.4,6.2,88.49,0,0,,,,,15.7,251,1020.9,0,,47.1,0.2,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T11:00:00,8.2,5.9,5.6,83.51,0,0,,,,,14.2,267,1021,0,,76.1,0.3,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T12:00:00,8.3,5.4,5.1,80.41,0,0,,,,,18.4,242,1020.8,0,,177.3,0.6,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T13:00:00,9.1,6.8,5.6,78.87,0,0,,,,32,15.4,248,1020.2,0,,211.1,0.8,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T14:00:00,8.5,6.5,6.1,84.91,3.2,100,rain,,,,12,207,1020.1,2.5,5,224.3,0.8,2,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T15:00:00,9.1,6.6,5.2,76.83,0,0,,,,,16.8,272,1019.7,0,,238.7,0.9,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2011-10-08T16:00:00,8,6.5,5.1,81.72,0,0,,,,,8.5,197,1020,0,,180.3,0.6,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
