name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2017-09-19T00:00:00,9.8,9,2.8,61.66,0,,,,,13.2,6.9,1,1019.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T01:00:00,9,8.6,4.5,73.34,0,,,,,12.3,5.1,196,1019.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T02:00:00,8.7,8.7,4.8,76.5,0,,,,,30.6,3.3,13,1019.3,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T03:00:00,8.2,8.2,4.9,79.63,0,,,,,9.2,3.3,9,1019.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T04:00:00,8.3,8.3,5.2,81.3,0,,,,,7.2,3.3,285,1018.9,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T05:00:00,7.8,7.1,5.6,85.72,0.01,,,,,11.3,5.5,313,1019,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T06:00:00,7.7,6.6,5.5,85.48,0.35,,,,,11.3,7.1,306,1019.2,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T07:00:00,7.5,7.5,6.1,90.84,0.69,,,,,18,4.2,57,1019.5,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T08:00:00,7.2,6.7,6.1,92.59,0.03,,,,,19.6,5,320,1019.8,17,1,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T09:00:00,8.2,8.2,6.3,88.21,0,,,,,11.1,3,316,1019.5,0,,,,,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T10:00:00,8.5,8.5,6.1,84.93,0,,,,,8.3,3.9,18,1019.7,0,,,,,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T11:00:00,8.7,8.7,6.7,87.19,0.3,,,,,11.6,4,263,1019.7,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T12:00:00,9.3,8.3,7,85.85,0.08,,,,,14.5,7.4,231,1019.6,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T13:00:00,10.4,10.4,6.8,78.36,0,,,,,23.4,11,236,1019.2,0,,,,,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T14:00:00,11.2,11.2,6.8,74.16,0.04,,,,,24.4,12.7,233,1018.8,17,15,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T15:00:00,9.8,7.9,6.2,78.25,0.22,,,,,38,13.1,286,1019.4,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T16:00:00,11.4,11.4,5.2,65.67,0.24,,,,,23.3,8.6,314,1019.1,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T17:00:00,11.2,11.2,6.4,72.14,0.02,,,,,39.3,7.3,30,1019.5,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T18:00:00,9.3,7.9,7,85.43,0.7,,,,,21.6,9.8,55,1020.6,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T19:00:00,9,8.4,7.4,89.44,0.32,,,,,13.7,5.9,86,1021.2,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T20:00:00,8.4,7.6,7.3,92.51,0,,,,,39.8,6.4,225,1022,18.9,15,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2017-09-19T21:00:00,8.3,7.9,7.2,92.72,0.09,,,,,9.8,4.9,53,1022.8,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
