name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2020-05-30T00:00:00,13.2,13.2,4.4,55.26,0,,,,,41.8,24,62,1019.2,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T01:00:00,12.7,12.7,3.8,54.82,0,,,,,41.3,22,59,1019.2,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T02:00:00,12.2,12.2,4.2,58.13,0,,,,,44.2,23,61,1019.3,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T03:00:00,11.7,11.7,4.5,61.17,0,,,,,43.5,20.5,60,1019.2,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T04:00:00,11.1,11.1,4.3,62.89,0,,,,,36.6,18.1,55,1019.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T05:00:00,10.2,10.2,4.7,68.31,0,,,,,43.5,14.8,35,1019.5,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T06:00:00,9.9,7.9,5,71.4,0,,,,,26,14.4,39,1019.8,0,,11,0,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T07:00:00,10.6,10.6,5.2,69.3,0,,,,,28.5,15.8,54,1019.8,0,,45,0.2,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T08:00:00,11.4,11.4,5.7,67.89,0,,,,,43.5,16.6,64,1020,15.1,60,124,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T09:00:00,12.5,12.5,6,64.58,0,,,,,30.6,17.6,71,1019.8,0,,343,1.2,3,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T10:00:00,13.5,13.5,6.3,61.95,0,,,,,32.5,19,84,1019.4,0,,597,2.1,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T11:00:00,14.8,14.8,6.8,58.57,0,,,,,33.4,15.5,76,1018.9,0,,742,2.7,7,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T12:00:00,16.4,16.4,6.5,52.01,0,,,,,29.6,18.4,82,1018.3,0,,836,3,8,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-05-30T13:00:00,17.4,17.4,6.7,49.52,0,,,,,33.6,15.8,87,1017.6,0,,930,3.3,9,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
