name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2018-05-23T00:00:00,13.1,13.1,12.3,94.37,2.95,,,,,21.7,13.1,89,1016.2,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T01:00:00,13.1,13.1,11.9,92.19,0.27,,,,,22.8,9.5,75,1016.6,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T02:00:00,12.8,12.8,12,95.01,0.68,,,,,28.7,3.6,31,1016.4,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T03:00:00,12.8,12.8,12,95.03,0.34,,,,,9.5,3.8,29,1016.2,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T04:00:00,12.5,12.5,11.8,95.7,0.01,,,,,6.9,2.6,151,1016,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T05:00:00,12.3,12.3,11.8,96.58,0,,,,,9.9,4.1,248,1016.2,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T06:00:00,12.3,12.3,11.8,96.93,0,,,,,7.4,4,87,1016.3,0,,7,0,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T07:00:00,13,13,12.3,95.93,0,,,,,8.6,3.3,36,1016.8,0,,59,0.2,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T08:00:00,13.3,13.3,12.4,94.16,0,,,,,13.4,7.3,53,1017.3,15.1,15,118,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2018-05-23T09:00:00,13.6,13.6,12.4,92.05,0,,,,,14.9,8.5,61,1017.6,0,,116,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
