name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2010-10-04T00:00:00,12.7,12.7,9,77.9,0,0,,,,10.7,6.1,348,1006.8,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T01:00:00,12.2,12.2,9.4,83.12,0,0,,,,9.5,5.6,69,1006.8,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T02:00:00,12.1,12.1,9,81.34,0,0,,,,19.3,9.6,59,1006.1,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T03:00:00,12,12,9,82.07,0,0,,,,16,7.4,66,1005.6,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T04:00:00,11.2,11.2,8.7,84.3,0,0,,,,14.9,7,88,1004.9,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T05:00:00,10.9,10.9,8,82.16,0,0,,,,16.6,9.7,76,1004.5,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T06:00:00,11.1,11.1,7.5,78.68,0,0,,,,16.3,9.1,337,1004.4,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T07:00:00,11.2,11.2,7.5,78.18,0,0,,,,17.6,8.8,96,1004.2,0,,0.9,0,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T08:00:00,11.5,11.5,7.8,78.42,0,0,,,,18,8.5,60,1004.1,5.3,24,51.2,0.2,1,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T09:00:00,11.6,11.6,8.4,80.62,0,0,,,,18.5,6.8,305,1004.4,0,,106.8,0.4,1,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T10:00:00,12.7,12.7,8.4,75.4,0,0,,,,24.8,9.5,342,1004.2,0,,182.9,0.7,2,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T11:00:00,13.2,13.2,8.3,72.6,0,0,,,,26.7,7.7,122,1003.3,0,,371.9,1.3,4,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T12:00:00,14.5,14.5,8.5,67.11,0,0,,,,25.7,7.9,63,1001.8,0,,485.4,1.7,5,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T13:00:00,15.8,15.8,8.6,62.36,0,0,,,,20.5,14.1,93,1000.1,0,,515.8,1.9,5,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T14:00:00,17.8,17.8,8.8,55.5,0,0,,,,28.6,13.4,98,998.9,0,,477.8,1.7,5,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T15:00:00,18.3,18.3,8.9,54.06,0,0,,,,27.1,12,172,998.4,0,,455.3,1.6,5,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T16:00:00,17.7,17.7,9.9,60.05,0,0,,,,21.4,10.6,305,998,0,,230.1,0.8,2,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T17:00:00,17.8,17.8,10.3,61.51,0,0,,,,27.9,10.9,222,998.9,0,,94.3,0.3,1,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T18:00:00,16.7,16.7,10.9,68.51,0,0,,,,27.2,12,243,999.5,0,,30.6,0.1,0,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T19:00:00,15.8,15.8,11.8,77.46,0,0,,,,31.2,11.1,265,1000.9,0,,0.7,0,0,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T20:00:00,14.9,14.9,12.5,85.29,0,0,,,,32.6,15.6,244,1002.7,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T21:00:00,14.2,14.2,12.6,90.05,0.32,100,rain,,,33.5,19.6,254,1003.4,0,,0,,0,,Rain,rain,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T22:00:00,13.6,13.6,12.5,92.76,0.69,100,rain,,,32.5,13.4,243,1004.3,0,,0,,0,,Rain,rain,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-04T23:00:00,13,13,12.3,95.68,0.25,100,rain,,,35.5,11.5,251,1004.4,0,,0,,0,,Rain,rain,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T00:00:00,12.6,12.6,12.1,96.92,0.26,100,rain,,,22,8.2,312,1004.9,0,,0,,0,,Rain,rain,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T01:00:00,12.6,12.6,12.2,97.11,0,0,,,,15.2,9.6,312,1005.4,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T02:00:00,12.3,12.3,11.1,92.1,0,0,,,,35.5,10.2,268,1006.2,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T03:00:00,11.4,11.4,11.1,97.92,0,0,,,,18.9,9.6,253,1006.9,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T04:00:00,11.6,11.6,11.3,97.66,0,0,,,,23,11.5,257,1006.9,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T05:00:00,12.1,12.1,11.3,94.37,0,0,,,,30.2,16.6,271,1007,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T06:00:00,12,12,11.1,94.25,0,0,,,,31.8,13.1,245,1007.6,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T07:00:00,11.7,11.7,10.5,92.19,0,0,,,,28.9,13.6,244,1008.1,0,,0.3,0,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T08:00:00,11.5,11.5,10.3,92.2,0,0,,,,34.7,14.4,257,1008.7,3.6,24,46.5,0.2,0,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T09:00:00,11.8,11.8,10.5,91.79,0,0,,,,26.4,11.4,257,1009.4,0,,116.4,0.4,1,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T10:00:00,12.5,12.5,10.8,89.39,0,0,,,,30.1,12.8,251,1009.6,0,,154.8,0.6,2,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T11:00:00,12.7,12.7,10.8,88.22,0,0,,,,33.9,14.5,243,1010.1,0,,212.4,0.8,2,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T12:00:00,13.1,13.1,10.9,86.23,0,0,,,,30.8,12.7,239,1010.1,0,,279.9,1,3,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T13:00:00,13.9,13.9,11,82.85,0,0,,,,30.2,11,245,1009.9,0,,352.6,1.3,4,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T14:00:00,13.8,13.8,10.9,82.86,0,0,,,,38.7,8.6,241,1009.8,8.9,12,371.6,1.3,4,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T15:00:00,14.7,14.7,11.1,78.83,0,0,,,,24.8,12,248,1009.9,0,,346.4,1.2,3,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T16:00:00,14.4,14.4,10.8,78.78,0,0,,,,23.2,11,227,1010,0,,239.9,0.9,2,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T17:00:00,14.8,14.8,11.2,79.08,0,0,,,,30.2,10.7,241,1010.1,0,,138.9,0.5,1,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T18:00:00,14.9,14.9,10.2,73.75,0,0,,,,24.2,7.8,253,1010.1,0,,57.3,0.2,1,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T19:00:00,13.4,13.4,9.7,78.26,0,0,,,,23,8,270,1011,0,,1.1,0,0,,Clear,clear-day,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T20:00:00,12.3,12.3,6.9,69.53,0,0,,,,33.3,5.5,324,1011.7,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T21:00:00,11.7,11.7,6.1,68.78,0,0,,,,13.2,4.7,341,1012.6,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T22:00:00,11.3,11.3,10.2,93.22,0,0,,,,9.3,4.8,329,1013.2,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-05T23:00:00,10.7,10.7,7.5,80.91,0,0,,,,23,4.2,292,1013.4,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-06T00:00:00,10.1,10.1,9,92.81,0,0,,,,9.8,6.4,88,1013.4,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-06T01:00:00,9.8,9.4,8.9,94.27,0,0,,,,10,5.6,85,1013.6,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-06T02:00:00,9.6,9.2,8.6,94,0,0,,,,26.1,5.3,151,1013.5,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-06T03:00:00,9.4,8.4,8.7,95.49,0,0,,,,10.3,7.7,75,1013.3,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-06T04:00:00,9.6,8.9,8.5,92.48,0,0,,,,10.1,6.8,349,1013,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-06T05:00:00,9.9,9.4,8.8,93.26,0,0,,,,10.7,5.6,244,1013.3,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
Gampelen,2010-10-06T06:00:00,9.2,8.9,8.4,94.84,0,0,,,,10,4.9,255,1013.3,0,,0,,0,,Clear,clear-night,"06605099999,06604099999,06612099999,06636099999"
