name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2019-07-07T00:00:00,17.6,17.6,15.8,89.41,0,,,,,12.2,4.6,62,1012.9,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T01:00:00,17.6,17.6,15.8,89.54,0,,,,,9.6,3.4,234,1013,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T02:00:00,17.8,17.8,15.4,85.49,0,,,,,14,3.1,195,1013,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T03:00:00,17.4,17.4,15.3,87.54,0,,,,,13,7.5,286,1012.6,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T04:00:00,16.8,16.8,15.8,93.99,0.99,,,,,54.9,25.7,253,1013.7,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T05:00:00,16.2,16.2,12.6,79.27,6.47,,,,,71.3,24.1,332,1012.8,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T06:00:00,15.4,15.4,13.7,89.86,0.08,,,,,42.5,7.5,280,1013.9,0,,5,0,0,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999,D7758"
Gampelen,2019-07-07T07:00:00,15.4,15.4,14.3,93.24,0,,,,,12.8,5.2,55,1013.6,0,,38,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T08:00:00,17.3,17.3,14.8,85,0,,,,,71.3,4.8,316,1013,5.7,70,226,0.8,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T09:00:00,18.6,18.6,14.8,79.04,0,,,,,17.9,8.7,214,1012.9,0,,439,1.6,4,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T10:00:00,19.9,19.9,15.2,74.41,0,,,,,21.7,8.7,214,1013,0,,190,0.7,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T11:00:00,21.1,21.1,15.3,69.31,0,,,,,24.7,8.7,227,1012.7,0,,568,2,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T12:00:00,23,23,15.4,62.35,0,,,,,26,12,241,1011.9,0,,829,3,8,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T13:00:00,24.1,24.1,15.5,58.71,0,,,,,29.6,15.6,218,1011.5,0,,898,3.2,9,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T14:00:00,24.7,24.7,13.4,49.39,0,,,,,34.3,14.2,231,1011.3,5.7,70,970,3.5,10,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T15:00:00,25.6,25.6,12.4,44.01,0,,,,,33,15.2,258,1011,0,,871,3.1,9,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T16:00:00,25.9,25.9,12.7,44.11,0,,,,,36.3,13.5,235,1010.6,0,,849,3.1,8,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T17:00:00,26.2,26.2,12.1,41.73,0,,,,,36.3,14.2,270,1010.4,0,,703,2.5,7,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T18:00:00,25.3,25.3,12.1,43.79,0,,,,,36.8,14.2,266,1010.5,0,,475,1.7,5,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T19:00:00,24.3,24.3,11.7,45.39,0,,,,,33.9,16.2,290,1010.5,0,,244,0.9,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T20:00:00,23.4,23.4,12.4,49.88,0,,,,,39.9,9.1,238,1010.9,5.7,70,146,0.5,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T21:00:00,20.9,20.9,14.1,65.24,0,,,,,16,7.1,288,1011.7,0,,31,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T22:00:00,19.7,19.7,13.1,65.5,0,,,,,12.2,6.8,303,1012.7,0,,7,0,0,,Clear,clear-night,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-07T23:00:00,19.6,19.6,12.1,62.2,0,,,,,16.5,5.1,69,1013.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T00:00:00,19.7,19.7,10.8,56.61,0,,,,,10.9,7.7,45,1013.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T01:00:00,19.1,19.1,10.6,58.08,0,,,,,10.8,3.8,53,1013.5,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T02:00:00,16.7,16.7,12.3,75.14,0,,,,,16.5,1.8,319,1014.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T03:00:00,16.3,16.3,12.9,80.3,0,,,,,4.9,3.1,316,1014.5,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T04:00:00,16.6,16.6,11.3,70.77,0,,,,,10.1,6.1,6,1014.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T05:00:00,16.6,16.6,12.5,76.94,0,,,,,10.7,3.5,14,1014.5,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T06:00:00,15.9,15.9,12,77.71,0,,,,,9.3,4.3,18,1015.1,0,,9,0,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T07:00:00,16.6,16.6,13,79.29,0,,,,,9.2,4.7,27,1015.4,0,,34,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T08:00:00,17.7,17.7,13.2,75.2,0,,,,,10.7,3.8,25,1015.2,15.1,60,97,0.3,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T09:00:00,18.9,18.9,13.7,71.79,0,,,,,10.4,6.8,52,1015.2,0,,365,1.3,4,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T10:00:00,20.1,20.1,13.8,67.24,0,,,,,15.2,9.1,33,1015.1,0,,481,1.7,5,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T11:00:00,20.9,20.9,13.8,63.96,0,,,,,19.5,6.6,62,1015,0,,443,1.6,4,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T12:00:00,21.3,21.3,14,63.13,0,,,,,15.7,7.1,75,1014.6,0,,816,2.9,8,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T13:00:00,22.3,22.3,13,55.73,0,,,,,14.9,6.4,50,1014.3,0,,750,2.7,8,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T14:00:00,22.5,22.5,13.6,57.22,0,,,,,19,8.6,59,1013.8,7.6,60,568,2,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T15:00:00,23.3,23.3,14.2,56.57,0,,,,,17,8.7,51,1013.5,0,,404,1.5,4,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T16:00:00,23.2,23.2,14.4,57.78,0,,,,,19.2,10.9,52,1013.1,0,,652,2.3,7,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T17:00:00,22.6,22.6,14.6,60.84,0,,,,,26.9,13.9,73,1013.1,0,,476,1.7,5,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T18:00:00,21.5,21.5,14.4,64.07,0,,,,,25.3,14.6,71,1013.1,0,,491,1.8,5,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T19:00:00,21.1,21.1,14.2,64.75,0,,,,,24.8,12.2,69,1013.3,0,,121,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2019-07-08T20:00:00,20.5,20.5,13.9,65.87,0,,,,,27.6,12.6,85,1013.9,11.3,40,154,0.6,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
