name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2013-02-11T00:00:00,-4.2,-8.2,-5.4,91.37,0,0,,,,13.3,9.6,90,1006.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T01:00:00,-4,-7.3,-5,92.69,0.6,100,snow,,,18.3,7.9,89,1005.5,0,,0,,0,,Snow,snow,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T02:00:00,-4.1,-6.8,-5.1,93.02,0,0,,,,11.7,6,43,1004.9,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T03:00:00,-4,-4,-4.7,95.07,0,0,,,,10.7,3.7,359,1004.2,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T04:00:00,-4,-4,-4.7,94.56,0,0,,,,12.3,4.6,91,1003.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T05:00:00,-3.9,-6.3,-4.8,93.51,0,0,,,,8.1,5.6,81,1002.9,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T06:00:00,-3.6,-6.4,-5,90.01,0,0,,,,12.7,6.6,103,1002.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T07:00:00,-3.6,-6.1,-5.3,87.94,0,0,,,,15.7,5.8,27,1001.9,0,,1.9,0,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T08:00:00,-3.5,-3.5,-5,89.56,0,0,,,,10.5,4,354,1001.8,0,,34.2,0.1,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T09:00:00,-3.2,-3.2,-4.8,88.91,0,0,,,,4.8,2.2,221,1002.2,0,,113.1,0.4,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T10:00:00,-2.4,-2.4,-4.4,86.14,0,0,,,,11.7,3.9,36,1001.9,0,,226.8,0.8,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T11:00:00,-2.2,-4.6,-4.2,86.27,0,0,,,,9.7,6.3,40,1001.3,0,,253.2,0.9,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T12:00:00,-2,-2,-3.8,87.25,0,0,,,,8.8,3,197,1001.3,0,,274.3,1,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T13:00:00,-1.6,-3.5,-3.3,88.35,0,0,,,,12,5.3,224,1001,0,,290.3,1,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T14:00:00,-1.1,-1.1,-3.3,85.14,0,0,,,,5.3,0.7,198,1000.6,0,,173.1,0.6,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T15:00:00,-1.1,-1.1,-2.8,87.95,0,0,,,,7.6,4.1,275,1000.7,0,,83.2,0.3,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T16:00:00,-1,-1,-2.5,89.48,0,0,,,,7.7,2,318,1001.1,0,,30.6,0.1,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T17:00:00,-0.9,-0.9,-2.1,91.91,0,0,,,,4.5,0.5,237,1001.2,0,,2.3,0,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T18:00:00,-1.3,-1.3,-1.4,99.25,0,0,,,,2.4,0.5,224,1001.6,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T19:00:00,-1.1,-1.1,-1.2,98.97,1.31,100,"rain,snow",,,7.9,1.8,25,1002,0,,0,,0,,"Snow, Rain",snow,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T20:00:00,-1.2,-1.2,-1.4,98.66,0,0,,,,3.9,1.9,43,1002.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T21:00:00,-1.2,-1.2,-1.4,98.63,0,0,,,,4.4,2.4,1,1002.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T22:00:00,-1.2,-1.2,-1.4,98.87,0,0,,,,4.4,0.4,56,1002.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-11T23:00:00,-1.2,-1.2,-1.3,99,0,0,,,,2.2,0.6,50,1002.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T00:00:00,-3.8,-3.8,-4.6,94.17,0.1,100,snow,,,,1.1,342.2,,99,,0,,0,,"Snow, Overcast",snow,remote
Gampelen,2013-02-12T01:00:00,-4.5,-4.5,-5.1,95.57,0.1,100,snow,,,,3.2,350.4,,98.9,,0,,0,,"Snow, Overcast",snow,remote
Gampelen,2013-02-12T02:00:00,-5,-7.3,-5.6,95.55,0.1,100,snow,,,,5,358.3,,97.9,,0,,0,,"Snow, Overcast",snow,remote
Gampelen,2013-02-12T03:00:00,-5.6,-8.6,-6.1,96.26,0.1,100,snow,,,,6.1,5.1,,95.2,,0,,0,,"Snow, Overcast",snow,remote
Gampelen,2013-02-12T04:00:00,-5.9,-9.2,-6.4,96.25,0.1,100,snow,,,,6.8,13.3,,95.7,,0,,0,,"Snow, Overcast",snow,remote
Gampelen,2013-02-12T05:00:00,-6.1,-9.6,-6.6,96.25,0.1,100,snow,,,,7.2,19.6,,97,,0,,0,,"Snow, Overcast",snow,remote
Gampelen,2013-02-12T06:00:00,-6.3,-9.9,-6.9,95.5,0.1,100,snow,,,,7.2,19.8,,98.3,,0,,0,,"Snow, Overcast",snow,remote
Gampelen,2013-02-12T07:00:00,-1.9,-5.7,-3.6,88.11,0,0,,,,,10.3,80,1005.1,0,,2.2,0,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T08:00:00,-2.2,-5,-2.8,96.02,0,0,,,,16.2,7.1,75,1006.2,0,,34,0.1,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T09:00:00,-2.3,-5.5,-3.1,93.76,0,0,,,,12.1,8.5,69,1007.2,0,,93.5,0.3,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T10:00:00,-2,-5.6,-3.6,88.58,0,0,,,,16.4,9.7,79,1008.1,0,,185.4,0.7,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T11:00:00,-2.1,-5.4,-4,86.74,0,0,,,,14.9,8.7,75,1009.1,0,,330.1,1.2,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T12:00:00,-1.8,-5.5,-4.1,84.5,0,0,,,,14.2,10,69,1009.7,0,,374.5,1.3,4,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T13:00:00,-1.6,-4.4,-3.9,84.24,0.6,100,"rain,snow",,,16.6,7.5,45,1010,0,,352.8,1.3,4,,"Snow, Rain",snow,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T14:00:00,-1.6,-4.7,-4,83.71,0,0,,,,11.3,8.2,59,1010.4,0,,292.6,1.1,3,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T15:00:00,-1.5,-4.7,-4,83.19,0,0,,,,12.6,8.6,65,1011,0,,194.3,0.7,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T16:00:00,-1.5,-4.3,-3.8,84.08,0,0,,,,12.7,7.5,87,1011.7,0,,85.7,0.3,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T17:00:00,-1.6,-4.9,-4,83.68,0,0,,,,14.3,9,73,1012.6,0,,8,0,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T18:00:00,-1.7,-5,-3.8,85.86,0,0,,,,12.9,8.7,58,1013.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T19:00:00,-1.8,-5.4,-3.8,85.99,0,0,,,,16,10,47,1014.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T20:00:00,-2,-6.2,-3.9,87.01,0,0,,,,17.9,12.1,54,1014.8,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T21:00:00,-2,-5.5,-3.9,86.81,0,0,,,,16.4,9.1,53,1015.4,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T22:00:00,-2.1,-4.9,-3.8,87.57,0,0,,,,18,7.5,62,1016.2,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-12T23:00:00,-2.2,-6.7,-4,87.22,0,0,,,,20.8,13.3,56,1016.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T00:00:00,-2.5,-7.3,-4.3,87.7,0,0,,,,21.7,14.3,51,1016.9,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T01:00:00,-2.7,-7.4,-4.9,84.63,0,0,,,,22.1,13.5,60,1017.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T02:00:00,-2.7,-7.2,-4.8,85.83,0,0,,,,23,12.4,67,1017.8,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T03:00:00,-2.8,-7.8,-5.2,83.8,0,0,,,,23.3,14.5,72,1018.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T04:00:00,-3.1,-7.9,-5.1,86.15,0,0,,,,24.6,13.5,74,1018.6,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T05:00:00,-3.2,-7.2,-5.6,83.26,0,0,,,,17.2,10.1,55,1019,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T06:00:00,-2.8,-6.4,-6.2,77.32,0,0,,,,17.1,8.9,58,1019.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T07:00:00,-3.2,-7.2,-5.9,81.74,0,0,,,,24.6,10.3,53,1020.1,0,,7.4,0,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T08:00:00,-3.2,-7,-7.3,73.64,0,0,,,,17.5,9.4,63,1021,0,,99.3,0.4,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T09:00:00,-3,-7.5,-6.5,76.74,0,0,,,,18.5,12.5,57,1021.5,0,,241.4,0.9,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T10:00:00,-2.7,-6.9,-6.5,74.95,0,0,,,,21.6,11.6,69,1021.9,0,,396,1.4,4,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-02-13T11:00:00,-2.4,-7.6,-5.9,76.92,0,0,,,,22.1,16,78,1022.6,0,,501.5,1.8,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
