name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2013-06-14T00:00:00,13.7,13.7,13.4,98.25,0.31,100,rain,,,23.5,6.5,266,1022.6,0,,0,,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T01:00:00,13.4,13.4,13.1,97.75,1.08,100,rain,,,10.7,4.5,296,1022.7,0,,0,,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T02:00:00,12.5,12.5,9.9,84.26,0.12,100,rain,,,111.7,28.8,318,1022.8,0,,0,,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T03:00:00,12.6,12.6,9.5,81.63,0.01,100,rain,,,44.3,8.4,333,1022.4,0,,0,,0,,Rain,rain,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T04:00:00,11.6,11.6,10.4,92.21,0,0,,,,20.3,4.5,297,1022.1,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T05:00:00,12.6,12.6,8.9,78.42,0,0,,,,44.3,9.2,350,1022,0,,1.6,0,0,,Clear,clear-night,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T06:00:00,12.4,12.4,10.5,87.84,0,0,,,,13.5,5.8,49,1022.2,0,,48,0.2,0,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T07:00:00,12.8,12.8,11,88.79,0,0,,,,9.2,6.3,80,1022.1,0,,134.9,0.5,1,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T08:00:00,13.3,13.3,11.5,88.9,0,0,,,,44.5,9.7,90,1021.5,0,,238.5,0.9,2,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T09:00:00,13.8,13.8,10.3,79.81,0,0,,,,20.6,14.3,82,1021.2,0,,362.3,1.3,4,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T10:00:00,14.1,14.1,11.2,82.72,0,0,,,,26.2,17.1,74,1020.9,0,,532.3,1.9,5,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
Gampelen,2013-06-14T11:00:00,15,15,11.6,79.91,0,0,,,,28.6,10.1,61,1020.2,0,,371.6,1.3,4,,Clear,clear-day,"06606099999,06605099999,06604099999,06612099999,06636099999"
