name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2020-04-19T00:00:00,10.7,10.7,8.9,88.86,0,,,,,7,3,61,1016.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T01:00:00,9.9,9.6,8.3,89.21,0,,,,,9.6,5.3,49,1016.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T02:00:00,9.8,9.8,8.1,89.05,0,,,,,25.3,4.2,93,1017.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T03:00:00,9.2,9.2,7.7,90.5,0,,,,,7.9,3.8,179,1016.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T04:00:00,8.7,8.7,7.3,90.65,0,,,,,6.9,4.2,303,1016.6,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T05:00:00,8.9,8.5,7.5,91.42,0,,,,,8.6,4.9,87,1016.1,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T06:00:00,8.7,7.8,7.6,93.26,0,,,,,9.5,6.4,44,1015.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T07:00:00,8.1,8.1,7,93.08,0,,,,,11.7,3.8,40,1016.2,0,,16,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T08:00:00,11.1,11.1,9.7,91.04,0,,,,,13.5,8.3,62,1015.4,7.6,70,102,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2020-04-19T09:00:00,12.1,12.1,10.6,90.76,0,,,,,20.5,12.4,67,1015,0,,238,0.9,2,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
