name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2015-02-19T00:00:00,-1.4,-3.2,-3.7,84.09,0,0,,,,10.2,5.2,37,1039.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T01:00:00,-1.4,-3.6,-3.4,86.06,0,0,,,,13.7,6,186,1038.9,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T02:00:00,-1.6,-3.8,-3.6,86.28,0,0,,,,12,6,9,1038.3,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T03:00:00,-1.1,-3.1,-3.3,84.94,0,0,,,,10.6,5.7,31,1037.8,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T04:00:00,-1,-2.8,-3.4,83.8,0,0,,,,12,5.3,347,1037.4,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T05:00:00,-1.2,-3,-3.4,84.76,0,0,,,,9.8,5.1,325,1036.8,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T06:00:00,-0.9,-3.2,-3.1,85.03,0,0,,,,10,6.4,208,1036.5,0,,0,,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T07:00:00,-0.8,-3.9,-2.8,86.23,0,0,,,36.08,13.9,8.5,254,1036,0,0,20.6,0.1,0,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T08:00:00,-0.5,-3.9,-2.8,84.51,0,0,,,,17.6,10,263,1035.9,0,,161.6,0.6,2,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2015-02-19T09:00:00,-0.4,-4.4,-2.9,82.78,0,0,,,,20.2,12.6,263,1035.9,0,,324,1.2,3,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
