name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Gampelen,2021-07-03T00:00:00,16.3,16.3,10.3,67.71,0,,,,,,9.9,48,1017.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T01:00:00,15.2,15.2,10.5,73.5,0,,,,,,7.1,54,1018,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T02:00:00,15.4,15.4,10.3,71.5,0,,,,,,9.5,68,1017.6,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T03:00:00,14.2,14.2,10.9,80.8,0,,,,,,5.5,52,1017.9,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999"
Gampelen,2021-07-03T04:00:00,15.1,15.1,11.2,77.44,0,,,,,,7,66,1017.4,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T05:00:00,14.2,14.2,11.7,84.57,0,,,,,,4.7,7,1017.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T06:00:00,14,14,11.7,86.08,0,,,,,,5.2,95,1017.6,0,,11,0,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999"
Gampelen,2021-07-03T07:00:00,13.8,13.8,11.9,87.88,0,,,,,,2.3,157,1017.7,0,,19,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999"
Gampelen,2021-07-03T08:00:00,15.7,15.7,12.4,80.36,0,,,,,,3,89,1017.4,9.4,75,145,0.5,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T09:00:00,16.8,16.8,11.9,72.78,0,,,,,,5.9,67,1017.3,0,,330,1.2,3,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T10:00:00,17.9,17.9,11.5,65.89,0,,,,,,5.5,39,1016.9,0,,573,2.1,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T11:00:00,18.8,18.8,11.6,63.03,0,,,,,,5.8,33,1016.3,0,,617,2.2,6,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T12:00:00,19.3,19.3,11.7,61.7,0,,,,,,3.3,305,1016,0,,459,1.7,5,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T13:00:00,19.6,19.6,11.8,60.75,0,,,,,,3.8,256,1015.8,0,,511,1.8,5,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T14:00:00,19,19,11.9,63.46,0,,,,,,10,223,1016,17,75,316,1.1,3,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T15:00:00,18.8,18.8,13.8,72.61,0.02,,,,,,8.5,222,1016.1,0,,225,0.8,2,,Rain,rain,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T16:00:00,17.7,17.7,15,84.3,0.14,,,,,,10.4,235,1016.5,0,,126,0.5,1,,Rain,rain,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T17:00:00,17,17,15.5,91.09,0.35,,,,,,12.7,230,1016.7,0,,86,0.3,1,,Rain,rain,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T18:00:00,,,,,,,,,,,,,,,,,,,,,,
Gampelen,2021-07-03T19:00:00,16.6,16.6,15.4,92.11,0.03,,,,,,11,219,1016.6,0,,93,0.3,1,,Rain,rain,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T20:00:00,16.6,16.6,15.1,90.83,0,,,,0,,9.5,220,1016.6,0,0,58,0.2,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T21:00:00,15.9,15.9,14.8,92.94,0,,,,,,5.8,222,1016.4,0,,29,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999"
Gampelen,2021-07-03T22:00:00,15.3,15.3,14.7,96.57,0,,,,,,2.5,200,1016.6,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-03T23:00:00,15,15,14.4,96.2,0,,,,,,2.8,321,1016.7,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-04T00:00:00,15,15,14.7,98.16,0,,,,,,2.9,181,1016.2,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999"
Gampelen,2021-07-04T01:00:00,14.6,14.6,14.2,97.44,0,,,,,,3.2,352,1015.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-04T02:00:00,14.8,14.8,14.3,96.85,0.01,,,,,,2.4,9,1015.5,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-04T03:00:00,15,15,14.6,97.38,0,,,,,,2.6,320,1015.2,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-04T04:00:00,14.8,14.8,14.5,98.13,0,,,,,,2.3,35,1014.8,0,,,,,,Clear,clear-night,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-04T05:00:00,15.2,15.2,14.7,97.27,0.01,,,,,,3.7,37,1014.4,0,,,,,,Rain,rain,"06606099999,06605099999,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-04T06:00:00,14.8,14.8,14.7,99.13,0,,,,,,3.1,71,1014.4,0,,,,,,Clear,clear-day,"06606099999,06605099999,06608099999,06604099999,06612099999"
Gampelen,2021-07-04T07:00:00,15.4,15.4,14.9,97.25,0,,,,,,2.3,331,1014.2,0,,25,0.1,0,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999"
Gampelen,2021-07-04T08:00:00,15.8,15.8,15.3,96.85,0,,,,0,,3.4,15,1013.4,0,0,121,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
Gampelen,2021-07-04T09:00:00,16.1,16.1,15.1,93.67,0,,,,,,4.7,280,1013.7,0,,120,0.4,1,,Clear,clear-day,"06606099999,06605099999,E1213,06608099999,06604099999,06612099999,06636099999"
